company_id,industry
11275244,Banking and Finance
56445,Information Technology
3991822,Information Technology
25204,Engineering and Manufacturing
46926,Business and Management
2223177,Human Resource
758440,Human Resource
2316216,Information Technology
90508926,Healthcare
9360105,Human Resource
18211138,Engineering and Manufacturing
1593346,Healthcare
166388,Healthcare
11714,Banking and Finance
80892225,Healthcare
162929,Information Technology
1135017,Education
10829353,Healthcare
4011728,Healthcare
18699032,Engineering and Manufacturing
31407868,Healthcare
79369032,Information Technology
972069,Information Technology
165716,Engineering and Manufacturing
6226,Education
47874,Business and Management
5112,Engineering and Manufacturing
2582,Healthcare
67507,Human Resource
3292101,Healthcare
78456185,Information Technology
151379,Engineering and Manufacturing
2491343,Information Technology
64288868,Engineering and Manufacturing
25023828,Education
15133237,Education
797958,Education
1623211,Banking and Finance
201562,Business and Management
54133,Healthcare
9246433,Information Technology
88634456,Human Resource
88796,Banking and Finance
15451,Engineering and Manufacturing
1506726,Business and Management
10127,Information Technology
3078109,Information Technology
3363274,Business and Management
425066,Banking and Finance
383208,Engineering and Manufacturing
5714,Education
202443,Engineering and Manufacturing
888619,Engineering and Manufacturing
4960,Business and Management
97191599,Business and Management
11568,Banking and Finance
2261199,Banking and Finance
1524736,Information Technology
73195740,Healthcare
3439,Engineering and Manufacturing
37845,Information Technology
13499,Healthcare
6205,Information Technology
756382,Education
31850,Engineering and Manufacturing
18082549,Engineering and Manufacturing
11199396,Healthcare
147899,Information Technology
58756,Business and Management
2936694,Engineering and Manufacturing
6461864,Business and Management
3560734,Business and Management
96666863,Human Resource
14921,Information Technology
31405669,Healthcare
78114,Engineering and Manufacturing
80430566,Banking and Finance
798998,Engineering and Manufacturing
11557250,Human Resource
1442109,Healthcare
1901416,Banking and Finance
68688955,Information Technology
13185313,Business and Management
3894686,Business and Management
2635920,Banking and Finance
79989243,Human Resource
202782,Human Resource
63429,Human Resource
25029678,Engineering and Manufacturing
100015344,Information Technology
2684553,Business and Management
10272690,Information Technology
18434905,Healthcare
40770158,Engineering and Manufacturing
77128560,Human Resource
66966559,Information Technology
947663,Banking and Finance
2928769,Healthcare
3582799,Business and Management
96254,Business and Management
2501820,Information Technology
76801033,Banking and Finance
26010,Business and Management
80298050,Healthcare
80834912,Banking and Finance
13315,Engineering and Manufacturing
24150,Banking and Finance
82304411,Business and Management
5022712,Information Technology
96074441,Information Technology
213743,Information Technology
23300,Education
3162956,Education
84276,Business and Management
18346635,Engineering and Manufacturing
17916205,Banking and Finance
1028156,Human Resource
89369,Information Technology
18390845,Information Technology
8905,Banking and Finance
9570,Banking and Finance
57323510,Business and Management
10778,Business and Management
594464,Education
9402,Engineering and Manufacturing
2029,Business and Management
32876,Human Resource
145675,Human Resource
25106,Business and Management
77581289,Engineering and Manufacturing
482238,Banking and Finance
10701,Education
28745,Banking and Finance
28067,Banking and Finance
43307,Information Technology
1701799,Information Technology
3653,Information Technology
3333693,Human Resource
40952731,Business and Management
42138486,Engineering and Manufacturing
3635,Information Technology
511863,Education
44932,Human Resource
17959655,Information Technology
10356220,Information Technology
70890728,Human Resource
644472,Banking and Finance
3778671,Human Resource
2294627,Human Resource
19120554,Business and Management
89567861,Business and Management
903710,Education
96900899,Banking and Finance
68880290,Healthcare
17920961,Healthcare
88929071,Human Resource
37008737,Healthcare
163729,Healthcare
1784305,Healthcare
40170,Human Resource
3469,Engineering and Manufacturing
124122,Healthcare
1257837,Information Technology
2581131,Human Resource
1891444,Information Technology
7799176,Information Technology
28810098,Information Technology
10942374,Banking and Finance
14657,Healthcare
7428,Healthcare
801580,Business and Management
103486,Human Resource
418440,Engineering and Manufacturing
66935,Information Technology
124802,Engineering and Manufacturing
1036254,Human Resource
83526782,Human Resource
35891828,Information Technology
74161427,Healthcare
100235946,Engineering and Manufacturing
1504,Engineering and Manufacturing
11019,Banking and Finance
3830959,Human Resource
164434,Business and Management
5178974,Information Technology
25552,Engineering and Manufacturing
3350753,Engineering and Manufacturing
922640,Healthcare
3594609,Business and Management
37441,Engineering and Manufacturing
95723064,Information Technology
91359962,Banking and Finance
3498,Business and Management
66766209,Business and Management
725097,Education
29952,Information Technology
79030151,Banking and Finance
3710352,Engineering and Manufacturing
16197676,Banking and Finance
10083903,Healthcare
35074,Human Resource
42793,Education
20969,Information Technology
4358460,Business and Management
1041095,Engineering and Manufacturing
104216,Information Technology
2684737,Information Technology
82279462,Information Technology
80404392,Healthcare
1332279,Engineering and Manufacturing
120393,Banking and Finance
9211157,Business and Management
153617,Human Resource
32788,Banking and Finance
21051,Education
1337177,Engineering and Manufacturing
12309,Human Resource
63316,Engineering and Manufacturing
23379,Healthcare
1594436,Healthcare
64984680,Information Technology
41305,Healthcare
33231183,Human Resource
253518,Education
9478513,Healthcare
12518,Engineering and Manufacturing
165447,Engineering and Manufacturing
77869403,Business and Management
73778546,Human Resource
309694,Information Technology
461978,Information Technology
97402272,Information Technology
57947,Healthcare
29023961,Information Technology
162912,Engineering and Manufacturing
18179902,Banking and Finance
11788646,Engineering and Manufacturing
2882,Engineering and Manufacturing
2183279,Engineering and Manufacturing
2263834,Engineering and Manufacturing
79599824,Healthcare
27490,Information Technology
162715,Engineering and Manufacturing
19003185,Information Technology
1005782,Information Technology
403839,Engineering and Manufacturing
139626,Information Technology
7158,Healthcare
10862921,Information Technology
75078786,Human Resource
1689845,Human Resource
67334792,Information Technology
90453774,Information Technology
72298250,Banking and Finance
265314,Information Technology
15633,Information Technology
1393718,Human Resource
34341,Banking and Finance
2224666,Healthcare
35663347,Business and Management
2514931,Information Technology
21232722,Engineering and Manufacturing
3548324,Information Technology
18588,Healthcare
82282941,Human Resource
14363,Healthcare
1906,Engineering and Manufacturing
3216326,Education
2895,Healthcare
466640,Information Technology
74718032,Engineering and Manufacturing
7614,Engineering and Manufacturing
35769,Engineering and Manufacturing
18816115,Engineering and Manufacturing
64250,Engineering and Manufacturing
35499730,Information Technology
3175,Engineering and Manufacturing
81484454,Human Resource
9383317,Banking and Finance
375185,Information Technology
164798,Banking and Finance
2525169,Information Technology
5242205,Engineering and Manufacturing
74722843,Education
11984,Healthcare
5926,Education
3231829,Information Technology
403861,Human Resource
71070,Human Resource
14034738,Healthcare
11695103,Human Resource
10353616,Education
2279564,Human Resource
25066650,Engineering and Manufacturing
18860645,Engineering and Manufacturing
121300,Information Technology
82202169,Business and Management
9373027,Information Technology
11062162,Information Technology
88049822,Information Technology
18023460,Healthcare
30391,Human Resource
33636,Engineering and Manufacturing
33303021,Business and Management
306479,Human Resource
59317,Healthcare
2168076,Healthcare
17099,Banking and Finance
3525398,Education
2912258,Business and Management
1068426,Engineering and Manufacturing
2312083,Human Resource
68276626,Information Technology
100763188,Information Technology
10674187,Human Resource
3478172,Education
6213,Engineering and Manufacturing
1134139,Engineering and Manufacturing
7003,Business and Management
1391537,Healthcare
3056912,Business and Management
37809704,Information Technology
10427,Engineering and Manufacturing
75530431,Healthcare
2461574,Engineering and Manufacturing
12986319,Banking and Finance
164414,Healthcare
29316587,Information Technology
80812457,Human Resource
98517527,Healthcare
10917983,Banking and Finance
1687254,Engineering and Manufacturing
427556,Business and Management
73799,Banking and Finance
8561,Information Technology
2193,Information Technology
80007717,Healthcare
293703,Information Technology
10701579,Healthcare
33248183,Banking and Finance
19976,Education
2437570,Information Technology
2440292,Human Resource
166364,Human Resource
470631,Information Technology
5482,Engineering and Manufacturing
90981799,Information Technology
115604,Healthcare
18768213,Business and Management
2238,Engineering and Manufacturing
52132271,Business and Management
33285373,Information Technology
96284458,Healthcare
1556615,Human Resource
2830763,Information Technology
1584246,Business and Management
1297738,Business and Management
59381,Information Technology
35451544,Engineering and Manufacturing
3969108,Human Resource
145050,Engineering and Manufacturing
764662,Banking and Finance
1188909,Healthcare
5050,Engineering and Manufacturing
582024,Information Technology
142755,Information Technology
13664753,Information Technology
10043307,Information Technology
83008343,Information Technology
953285,Business and Management
15637,Business and Management
71537440,Human Resource
76207534,Human Resource
86804955,Business and Management
34730632,Banking and Finance
1128772,Human Resource
166331,Engineering and Manufacturing
75557347,Information Technology
109336,Banking and Finance
536414,Information Technology
67182516,Healthcare
214189,Engineering and Manufacturing
56223904,Healthcare
100744605,Healthcare
6855577,Banking and Finance
1252704,Engineering and Manufacturing
1483,Engineering and Manufacturing
848248,Healthcare
3032,Banking and Finance
92578425,Human Resource
2362543,Information Technology
1783762,Information Technology
3121308,Business and Management
82302944,Engineering and Manufacturing
2019,Banking and Finance
2836503,Information Technology
23840,Business and Management
82318097,Information Technology
60605,Information Technology
84054714,Business and Management
58891,Information Technology
3559595,Information Technology
784652,Information Technology
945354,Healthcare
17875530,Human Resource
25030011,Information Technology
2906528,Information Technology
18495964,Business and Management
27412,Banking and Finance
21528485,Information Technology
3495423,Engineering and Manufacturing
4668,Business and Management
460139,Healthcare
79893136,Healthcare
3572530,Banking and Finance
10384654,Business and Management
2340010,Business and Management
60561,Information Technology
164123,Engineering and Manufacturing
74975997,Banking and Finance
13618662,Information Technology
75669608,Engineering and Manufacturing
30823,Business and Management
16392,Education
6866,Engineering and Manufacturing
2599129,Information Technology
10696333,Engineering and Manufacturing
935956,Business and Management
67078233,Banking and Finance
28542010,Engineering and Manufacturing
32478,Engineering and Manufacturing
2599646,Business and Management
77723613,Human Resource
321125,Human Resource
98497735,Business and Management
19287,Banking and Finance
10040087,Information Technology
6140229,Healthcare
165286,Engineering and Manufacturing
19073,Banking and Finance
9316614,Business and Management
2915,Business and Management
6893381,Engineering and Manufacturing
19340,Education
3753826,Healthcare
5215226,Information Technology
86258321,Healthcare
166939,Banking and Finance
11282892,Business and Management
10987865,Engineering and Manufacturing
23420,Engineering and Manufacturing
2230,Engineering and Manufacturing
443738,Information Technology
10147,Business and Management
2097821,Business and Management
128667,Information Technology
98795204,Information Technology
106188,Banking and Finance
3836931,Business and Management
86969238,Healthcare
16224954,Education
98815,Human Resource
2576,Information Technology
26356,Healthcare
84326377,Engineering and Manufacturing
9310743,Engineering and Manufacturing
3200474,Information Technology
135441,Human Resource
18928134,Information Technology
55544276,Banking and Finance
56311,Banking and Finance
34400,Information Technology
2857630,Information Technology
133479,Information Technology
2525696,Human Resource
165292,Healthcare
96112191,Information Technology
41780,Engineering and Manufacturing
12903073,Human Resource
64699205,Information Technology
35427,Banking and Finance
93180,Human Resource
1811868,Banking and Finance
24781118,Information Technology
2881662,Human Resource
17452,Banking and Finance
91357855,Healthcare
27239596,Engineering and Manufacturing
12659,Engineering and Manufacturing
114256,Engineering and Manufacturing
71312999,Human Resource
166767,Business and Management
162610,Information Technology
89149106,Healthcare
3625,Engineering and Manufacturing
1630757,Information Technology
2208115,Engineering and Manufacturing
1253671,Information Technology
151325,Information Technology
19455,Human Resource
9203219,Information Technology
60193042,Engineering and Manufacturing
11469759,Human Resource
4780247,Business and Management
46305,Information Technology
80196681,Information Technology
411679,Information Technology
20911,Banking and Finance
59034,Human Resource
6407994,Information Technology
18026361,Business and Management
1505,Engineering and Manufacturing
23673,Engineering and Manufacturing
617961,Engineering and Manufacturing
98056577,Education
100746448,Information Technology
2822187,Human Resource
21041,Engineering and Manufacturing
2642977,Human Resource
5345313,Information Technology
147115,Engineering and Manufacturing
23590,Business and Management
14580505,Business and Management
81480274,Healthcare
16874,Business and Management
18011725,Banking and Finance
101069729,Information Technology
10515052,Engineering and Manufacturing
66105,Banking and Finance
28629,Education
13993483,Information Technology
69022433,Information Technology
537246,Information Technology
3024029,Healthcare
1286149,Business and Management
145522,Healthcare
51597089,Information Technology
3175451,Information Technology
74306759,Human Resource
476248,Banking and Finance
855749,Engineering and Manufacturing
217145,Engineering and Manufacturing
2186924,Information Technology
5243742,Business and Management
97442823,Information Technology
78395616,Banking and Finance
11186692,Business and Management
207624,Information Technology
3056209,Business and Management
34424,Human Resource
68016691,Business and Management
85668537,Human Resource
1947290,Human Resource
74985,Human Resource
24599526,Human Resource
97200504,Information Technology
514718,Banking and Finance
391473,Engineering and Manufacturing
746486,Human Resource
11541,Business and Management
30156345,Engineering and Manufacturing
5674,Healthcare
64865352,Engineering and Manufacturing
67887261,Information Technology
84449,Information Technology
82291171,Healthcare
22191,Information Technology
19107,Healthcare
1312124,Healthcare
2302874,Healthcare
7813,Engineering and Manufacturing
1406,Engineering and Manufacturing
2604751,Engineering and Manufacturing
265294,Information Technology
35460560,Healthcare
48738,Banking and Finance
89997375,Information Technology
3645005,Education
11057,Engineering and Manufacturing
79450721,Healthcare
14376,Engineering and Manufacturing
971132,Engineering and Manufacturing
15208770,Business and Management
24765,Healthcare
2756411,Business and Management
2855889,Human Resource
16199690,Information Technology
11761538,Banking and Finance
2973559,Business and Management
77581430,Business and Management
164126,Banking and Finance
80078844,Banking and Finance
9817338,Engineering and Manufacturing
5318777,Healthcare
111108,Healthcare
22614,Education
24494,Healthcare
2349382,Business and Management
63634,Banking and Finance
1657063,Engineering and Manufacturing
82773971,Human Resource
13727,Engineering and Manufacturing
461894,Information Technology
21279,Information Technology
3517767,Information Technology
19678,Business and Management
95735205,Healthcare
436009,Business and Management
82823467,Education
2250822,Business and Management
81938251,Human Resource
1951,Information Technology
18918013,Engineering and Manufacturing
26894,Banking and Finance
76474273,Information Technology
5158268,Healthcare
578782,Banking and Finance
2896658,Human Resource
708676,Engineering and Manufacturing
10818,Business and Management
30703,Engineering and Manufacturing
8236,Business and Management
27292,Information Technology
3619059,Healthcare
685780,Human Resource
79570619,Healthcare
15178613,Education
3293310,Healthcare
5013440,Information Technology
22324,Engineering and Manufacturing
2786,Banking and Finance
1418841,Information Technology
2739,Business and Management
1526,Engineering and Manufacturing
11235349,Information Technology
10079580,Healthcare
4565,Education
20563,Engineering and Manufacturing
12150,Engineering and Manufacturing
97199819,Information Technology
3640016,Information Technology
7187998,Information Technology
100083835,Business and Management
276501,Information Technology
127100,Business and Management
26855,Information Technology
10126494,Business and Management
3762,Banking and Finance
72305521,Banking and Finance
2506549,Information Technology
137399,Information Technology
80169247,Engineering and Manufacturing
3262075,Banking and Finance
10666628,Business and Management
89850919,Human Resource
6905,Healthcare
848326,Information Technology
9438,Human Resource
18958333,Information Technology
1647800,Information Technology
1769216,Information Technology
82341254,Healthcare
117494,Business and Management
22316807,Human Resource
3316709,Business and Management
28647688,Human Resource
35121,Engineering and Manufacturing
10278948,Human Resource
13330960,Healthcare
255739,Education
1357956,Healthcare
55697,Engineering and Manufacturing
99501189,Engineering and Manufacturing
2727843,Engineering and Manufacturing
133340,Human Resource
19023,Engineering and Manufacturing
8152907,Information Technology
3029,Healthcare
71028032,Healthcare
6453825,Information Technology
1878695,Engineering and Manufacturing
709717,Engineering and Manufacturing
68868739,Healthcare
23199,Education
2415821,Banking and Finance
5211558,Healthcare
101005147,Healthcare
11418511,Engineering and Manufacturing
96662373,Healthcare
13744790,Human Resource
5307136,Healthcare
46024,Information Technology
631792,Engineering and Manufacturing
332596,Engineering and Manufacturing
94138,Banking and Finance
37639,Human Resource
97210197,Banking and Finance
5394,Engineering and Manufacturing
54350022,Human Resource
18409581,Human Resource
23814,Banking and Finance
2742193,Information Technology
703025,Information Technology
58556,Engineering and Manufacturing
28167088,Business and Management
5185,Engineering and Manufacturing
26945,Business and Management
22295346,Information Technology
30267,Education
815008,Information Technology
18009221,Information Technology
4723171,Engineering and Manufacturing
62754486,Healthcare
135736,Business and Management
98408178,Information Technology
1956169,Engineering and Manufacturing
3055544,Banking and Finance
23852,Banking and Finance
162214,Information Technology
27114546,Information Technology
1075010,Healthcare
31135505,Human Resource
33274,Banking and Finance
4025400,Healthcare
89536704,Information Technology
99386,Human Resource
16198261,Information Technology
2640631,Business and Management
3791350,Banking and Finance
624581,Banking and Finance
462369,Engineering and Manufacturing
135421,Healthcare
97893839,Healthcare
3200228,Engineering and Manufacturing
10653469,Information Technology
284165,Engineering and Manufacturing
25452,Information Technology
93528187,Healthcare
1511,Engineering and Manufacturing
6428,Information Technology
373159,Information Technology
458871,Business and Management
502982,Business and Management
3309945,Healthcare
31991,Engineering and Manufacturing
6428660,Engineering and Manufacturing
1123788,Education
2899,Healthcare
96157938,Information Technology
78055708,Information Technology
88921,Engineering and Manufacturing
99479066,Education
164957,Healthcare
208544,Business and Management
10640338,Information Technology
534006,Business and Management
406934,Banking and Finance
10214501,Healthcare
35094,Banking and Finance
82500012,Engineering and Manufacturing
76439142,Banking and Finance
4682,Engineering and Manufacturing
10147314,Business and Management
64705969,Business and Management
213591,Business and Management
80648075,Business and Management
82812007,Healthcare
963739,Human Resource
12613351,Business and Management
1696824,Education
162866,Business and Management
27135429,Banking and Finance
18249313,Information Technology
29275,Healthcare
3563085,Healthcare
16244330,Healthcare
1677,Business and Management
167251,Information Technology
700137,Engineering and Manufacturing
82441118,Engineering and Manufacturing
18169795,Engineering and Manufacturing
15216634,Education
33279976,Human Resource
928708,Engineering and Manufacturing
3626155,Information Technology
3787591,Engineering and Manufacturing
3215566,Healthcare
91422329,Banking and Finance
77156037,Business and Management
7318,Banking and Finance
64890982,Information Technology
42304017,Human Resource
1947586,Engineering and Manufacturing
1508,Banking and Finance
23554,Engineering and Manufacturing
18374293,Information Technology
16177047,Information Technology
10676004,Banking and Finance
12573,Information Technology
17204,Engineering and Manufacturing
96127213,Healthcare
69920447,Engineering and Manufacturing
67493658,Information Technology
71666247,Education
291451,Engineering and Manufacturing
3021808,Engineering and Manufacturing
101923,Engineering and Manufacturing
453726,Healthcare
71662986,Information Technology
89861330,Human Resource
100741581,Engineering and Manufacturing
164876,Business and Management
3623090,Information Technology
1642,Engineering and Manufacturing
525358,Information Technology
1144285,Engineering and Manufacturing
2274551,Healthcare
2851993,Engineering and Manufacturing
4347295,Education
5153,Business and Management
6516614,Healthcare
163789,Engineering and Manufacturing
36295,Information Technology
810707,Banking and Finance
45764,Education
229433,Information Technology
15513680,Healthcare
71583175,Healthcare
74373298,Healthcare
212405,Information Technology
33205979,Human Resource
1184752,Banking and Finance
2897074,Information Technology
51732380,Information Technology
819218,Engineering and Manufacturing
2610794,Human Resource
114044,Information Technology
10416573,Engineering and Manufacturing
3474074,Information Technology
24773027,Engineering and Manufacturing
17069,Healthcare
581589,Information Technology
2602522,Information Technology
31019107,Human Resource
79825491,Information Technology
34288457,Business and Management
91313799,Information Technology
91162183,Healthcare
9327257,Information Technology
50432,Healthcare
163267,Business and Management
2835736,Engineering and Manufacturing
1511193,Banking and Finance
10520737,Engineering and Manufacturing
2039570,Human Resource
4432660,Information Technology
6715272,Engineering and Manufacturing
18466,Engineering and Manufacturing
81487298,Healthcare
80842762,Information Technology
21698,Education
737554,Healthcare
2963249,Banking and Finance
443391,Information Technology
99530411,Healthcare
30632967,Banking and Finance
18166330,Human Resource
4021828,Healthcare
3643224,Education
18427285,Healthcare
67736301,Engineering and Manufacturing
539853,Information Technology
40087,Banking and Finance
11129348,Business and Management
10482414,Banking and Finance
4512,Education
162828,Engineering and Manufacturing
3631,Banking and Finance
2141751,Information Technology
1917473,Banking and Finance
10111,Business and Management
15862365,Human Resource
2706103,Information Technology
1551,Healthcare
6906173,Healthcare
418095,Information Technology
34123436,Business and Management
3210501,Engineering and Manufacturing
899339,Human Resource
641569,Human Resource
360308,Engineering and Manufacturing
27397,Business and Management
1595517,Human Resource
3313480,Education
78411905,Engineering and Manufacturing
2037495,Information Technology
90481678,Human Resource
680248,Engineering and Manufacturing
2616230,Healthcare
10399839,Engineering and Manufacturing
1639877,Business and Management
1102373,Business and Management
3896,Information Technology
7975695,Banking and Finance
1183726,Healthcare
11504,Education
71017612,Healthcare
42928138,Information Technology
6254706,Engineering and Manufacturing
809314,Healthcare
3090,Information Technology
11014556,Human Resource
82322790,Healthcare
15728183,Healthcare
608693,Information Technology
11855,Information Technology
3252,Banking and Finance
32044,Engineering and Manufacturing
19087,Healthcare
65328918,Engineering and Manufacturing
83039839,Information Technology
165719,Business and Management
917029,Engineering and Manufacturing
32223,Healthcare
30541,Business and Management
5312630,Healthcare
7170,Engineering and Manufacturing
18577044,Healthcare
4701,Banking and Finance
40703689,Information Technology
30617798,Information Technology
6624074,Business and Management
1463851,Human Resource
4031023,Healthcare
19424,Information Technology
10799461,Engineering and Manufacturing
16094,Engineering and Manufacturing
15708603,Healthcare
163690,Engineering and Manufacturing
40956,Human Resource
101031596,Business and Management
89323771,Human Resource
19106228,Human Resource
4929,Information Technology
3379,Business and Management
324604,Engineering and Manufacturing
269675,Engineering and Manufacturing
19244985,Business and Management
2012930,Engineering and Manufacturing
5368909,Human Resource
70473170,Healthcare
10538752,Healthcare
7973623,Engineering and Manufacturing
1257914,Business and Management
7588779,Engineering and Manufacturing
3953575,Education
3081288,Business and Management
21521,Healthcare
33631,Business and Management
599286,Engineering and Manufacturing
3595489,Healthcare
30953,Healthcare
87157428,Banking and Finance
27821,Engineering and Manufacturing
356254,Information Technology
73974,Engineering and Manufacturing
5706805,Healthcare
32950,Education
209827,Human Resource
7616,Healthcare
66514,Human Resource
1043715,Information Technology
10609370,Healthcare
844650,Banking and Finance
3975547,Engineering and Manufacturing
1463643,Human Resource
10620373,Information Technology
93478,Information Technology
4985,Healthcare
2660651,Engineering and Manufacturing
86624025,Banking and Finance
2192142,Engineering and Manufacturing
239993,Engineering and Manufacturing
81569069,Information Technology
57783,Engineering and Manufacturing
97031115,Information Technology
64862701,Engineering and Manufacturing
65475359,Information Technology
997162,Engineering and Manufacturing
96045825,Information Technology
506275,Human Resource
40657851,Information Technology
24802056,Healthcare
1189394,Healthcare
17947238,Engineering and Manufacturing
19866,Business and Management
2640665,Information Technology
164756,Business and Management
76358886,Information Technology
53595281,Healthcare
33229863,Human Resource
99835816,Information Technology
2746392,Information Technology
5161,Banking and Finance
28134770,Human Resource
7930276,Human Resource
9430959,Information Technology
69107,Business and Management
27193363,Information Technology
162533,Information Technology
96644769,Banking and Finance
100742897,Business and Management
401288,Engineering and Manufacturing
356044,Healthcare
399351,Information Technology
78334,Healthcare
42837454,Information Technology
89835461,Business and Management
31439675,Healthcare
9285731,Banking and Finance
12670735,Information Technology
232541,Information Technology
35694884,Information Technology
2913,Business and Management
14814350,Human Resource
1940159,Information Technology
11075942,Information Technology
3805690,Information Technology
19125739,Engineering and Manufacturing
18091,Education
13391662,Human Resource
3669466,Business and Management
2236254,Information Technology
3165266,Information Technology
11486116,Information Technology
37100,Banking and Finance
13816,Business and Management
782337,Engineering and Manufacturing
3863325,Human Resource
78951,Information Technology
12959456,Business and Management
7969298,Healthcare
65650186,Engineering and Manufacturing
68821761,Healthcare
5573612,Engineering and Manufacturing
759702,Engineering and Manufacturing
1271877,Information Technology
2927497,Engineering and Manufacturing
98050224,Banking and Finance
33204173,Healthcare
2916184,Information Technology
51705034,Business and Management
2307358,Engineering and Manufacturing
2240,Information Technology
35686068,Healthcare
162640,Banking and Finance
259411,Healthcare
86967805,Information Technology
3580,Information Technology
2682361,Information Technology
4820801,Banking and Finance
3667,Information Technology
28270,Healthcare
665281,Human Resource
95181710,Human Resource
10655062,Engineering and Manufacturing
55590298,Banking and Finance
99506533,Education
4128972,Engineering and Manufacturing
10779476,Healthcare
18972264,Business and Management
3726864,Human Resource
8853,Engineering and Manufacturing
10684,Banking and Finance
778995,Healthcare
2862639,Business and Management
12900567,Business and Management
67991070,Information Technology
2388607,Engineering and Manufacturing
7788272,Engineering and Manufacturing
336165,Human Resource
68834829,Banking and Finance
377075,Engineering and Manufacturing
824478,Engineering and Manufacturing
56960,Engineering and Manufacturing
2268831,Healthcare
2664416,Banking and Finance
10604245,Human Resource
85206,Information Technology
2190628,Information Technology
10982,Engineering and Manufacturing
112768,Engineering and Manufacturing
73189837,Healthcare
82474437,Business and Management
372915,Information Technology
26168,Business and Management
563768,Information Technology
202081,Human Resource
17878958,Human Resource
2553486,Healthcare
18868393,Healthcare
89954376,Business and Management
21607,Engineering and Manufacturing
165404,Education
3535535,Information Technology
20374,Engineering and Manufacturing
133882,Information Technology
471086,Banking and Finance
9975,Healthcare
6464,Education
1216089,Healthcare
1870203,Engineering and Manufacturing
31450650,Healthcare
17897264,Education
22332371,Healthcare
18611664,Healthcare
472706,Healthcare
1312785,Education
3533678,Banking and Finance
1738971,Human Resource
879871,Banking and Finance
37061987,Healthcare
88645865,Engineering and Manufacturing
3050787,Information Technology
821656,Business and Management
90516024,Human Resource
1997035,Information Technology
2050867,Education
64863146,Information Technology
31975,Healthcare
86210832,Banking and Finance
91558802,Business and Management
37209,Business and Management
13023396,Information Technology
16223627,Human Resource
60792,Engineering and Manufacturing
930100,Banking and Finance
9501853,Engineering and Manufacturing
2456776,Healthcare
7161,Human Resource
622312,Engineering and Manufacturing
166083,Business and Management
266749,Healthcare
88659237,Engineering and Manufacturing
1357650,Engineering and Manufacturing
115364,Education
1837539,Engineering and Manufacturing
61264,Engineering and Manufacturing
1491,Information Technology
151810,Business and Management
15531513,Banking and Finance
226337,Business and Management
11352981,Engineering and Manufacturing
1854443,Banking and Finance
44227,Engineering and Manufacturing
67931400,Engineering and Manufacturing
10017468,Business and Management
8296,Engineering and Manufacturing
80076104,Banking and Finance
97217392,Healthcare
2584122,Business and Management
7058,Information Technology
110510,Engineering and Manufacturing
78653,Human Resource
19522,Education
332180,Information Technology
1274529,Engineering and Manufacturing
71516826,Information Technology
2408523,Engineering and Manufacturing
73196607,Healthcare
15567,Healthcare
4822178,Engineering and Manufacturing
1486,Engineering and Manufacturing
942787,Healthcare
100997848,Banking and Finance
426040,Healthcare
26130,Healthcare
15161384,Information Technology
65137,Banking and Finance
40654578,Information Technology
18744530,Information Technology
17556,Banking and Finance
41161,Human Resource
5066151,Education
80674419,Human Resource
28962641,Engineering and Manufacturing
10424759,Healthcare
487402,Business and Management
18990680,Banking and Finance
2439249,Information Technology
42784537,Information Technology
4591,Engineering and Manufacturing
28663263,Engineering and Manufacturing
66894129,Business and Management
27803,Engineering and Manufacturing
80753330,Information Technology
1374246,Information Technology
6407290,Banking and Finance
100246886,Business and Management
15649948,Healthcare
72081740,Human Resource
5489,Education
74956728,Information Technology
75376475,Business and Management
10536316,Engineering and Manufacturing
5347494,Banking and Finance
25068381,Engineering and Manufacturing
100254113,Engineering and Manufacturing
82321135,Banking and Finance
688867,Engineering and Manufacturing
74447924,Human Resource
1539,Information Technology
3548592,Engineering and Manufacturing
10016224,Information Technology
942781,Banking and Finance
3681305,Engineering and Manufacturing
331504,Information Technology
34223878,Business and Management
12957178,Information Technology
32752,Business and Management
162206,Business and Management
2700663,Healthcare
86730975,Information Technology
5265343,Engineering and Manufacturing
10904375,Engineering and Manufacturing
1307665,Engineering and Manufacturing
10255,Engineering and Manufacturing
43782,Banking and Finance
10229596,Engineering and Manufacturing
52183078,Business and Management
1359624,Engineering and Manufacturing
77580772,Healthcare
906070,Business and Management
166716,Healthcare
100027377,Human Resource
5383510,Engineering and Manufacturing
79318,Education
30382,Human Resource
1327672,Information Technology
80405651,Business and Management
1400801,Human Resource
76384697,Business and Management
951694,Education
31063263,Business and Management
162723,Information Technology
622182,Information Technology
96602814,Information Technology
370728,Healthcare
5097344,Human Resource
3077903,Human Resource
27213529,Information Technology
5468,Business and Management
5398043,Healthcare
74304634,Healthcare
2552432,Human Resource
253213,Business and Management
13675,Information Technology
1137477,Business and Management
638682,Business and Management
92309,Information Technology
87140230,Engineering and Manufacturing
2494694,Information Technology
18521355,Human Resource
2548099,Healthcare
265166,Banking and Finance
157356,Information Technology
151137,Banking and Finance
3743123,Healthcare
51176,Engineering and Manufacturing
632911,Engineering and Manufacturing
3762280,Engineering and Manufacturing
1244326,Information Technology
81502406,Engineering and Manufacturing
553718,Business and Management
78550737,Healthcare
215929,Banking and Finance
133496,Information Technology
50923,Human Resource
35606188,Banking and Finance
10389072,Human Resource
10691930,Healthcare
457886,Information Technology
9228228,Human Resource
1084320,Engineering and Manufacturing
7168048,Human Resource
162901,Business and Management
